0, 3.0019030570983887,0.388671875,-0.03515625,0.138671875,0.00388671875,-0.0003515625,0.00138671875,1.943359375e-05,-1.7578125000000002e-06,6.93359375e-06,-0.32,-1.4,-0.06
0, 3.027791738510132,0.39453125,-0.025390625,0.080078125,0.3926171875,-0.03541015625,0.13947265625,0.0039064453125,-0.00035283203125,0.00139072265625,-0.64,-2.8,-0.12
0, 3.052657127380371,0.419921875,-0.03125,0.03515625,0.39873046875,-0.025703125,0.0804296875,0.39263818359375,-0.03541171875,0.1394744140625,-0.96,-4.2,-0.18
0, 3.0774359703063965,0.470703125,-0.072265625,0.0625,0.42462890625,-0.03197265625,0.03578125,0.39875400390625,-0.02570673828125,0.0804328125,-1.28,-5.6,-0.24
0, 3.1020514965057373,0.544921875,-0.125,0.0703125,0.47615234375,-0.073515625,0.063203125,0.42465615234375,-0.03197890625,0.035784765625,-1.6,-7.0,-0.3
0, 3.1263720989227295,0.537109375,-0.12109375,0.1328125,0.55029296875,-0.1262109375,0.071640625,0.47617919921874996,-0.07352167968750001,0.063209765625,-1.92,-8.4,-0.36
0, 3.15030574798584,0.564453125,-0.142578125,0.1875,0.54275390625,-0.12251953125,0.1346875,0.55032119140625,-0.12621806640625,0.07165,-2.24,-9.8,-0.42
0, 3.174095392227173,0.58984375,-0.126953125,0.1875,0.5703515625,-0.14384765625,0.189375,0.5427833984375,-0.12252587890625,0.134696875,-2.56,-11.2,-0.48
0, 3.1979141235351562,0.5703125,-0.08984375,0.22265625,0.595546875,-0.1278515625,0.1897265625,0.5703800781249999,-0.14385214843750002,0.1893861328125,-2.88,-12.6,-0.54
0, 3.2216548919677734,0.541015625,-0.10546875,0.236328125,0.57572265625,-0.0908984375,0.22501953125,0.59557392578125,-0.1278568359375,0.18973837890625,-3.2,-14.0,-0.6
0, 3.2453231811523438,0.53125,-0.11328125,0.22265625,0.546328125,-0.1066015625,0.2385546875,0.57574921875,-0.09090410156249999,0.2250306640625,-3.52,-15.4,-0.66
0, 3.2687859535217285,0.521484375,-0.12109375,0.220703125,0.53646484375,-0.1144921875,0.22486328125,0.5463541992187501,-0.1066076171875,0.23856572265625,-3.84,-16.8,-0.72
0, 3.2924625873565674,0.498046875,-0.10546875,0.18359375,0.52646484375,-0.1221484375,0.2225390625,0.53648974609375,-0.11449746093749999,0.2248724609375,-4.16,-18.2,-0.78
0, 3.3158302307128906,0.46484375,-0.119140625,0.193359375,0.5026953125,-0.10666015625,0.18552734375,0.5264880859375001,-0.12215439453125,0.22254873046874998,-4.48,-19.6,-0.84
